sku,slug,title_en,title_zh,category,productType,canonicalGroupId,imageStatus,dataStatus,mainImageAssetId,assetExactness,assetPermission,productLink,sourceDomain,sourceNotes
KH-FD-CUPFAN-210-PR-253,kh-fd-cupfan-210-pr-253-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-230-PE-254,kh-fd-cupfan-230-pe-254-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-240-PR-255,kh-fd-cupfan-240-pr-255-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-250-PR-256,kh-fd-cupfan-250-pr-256-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-320-PR-257,kh-fd-cuproll-320-pr-257-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-350-PR-258,kh-fd-cuproll-350-pr-258-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-150-PE-259,kh-fd-cuproll-150-pe-259-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-170-PR-260,kh-fd-cuproll-170-pr-260-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-320-PE-261,kh-fd-cuproll-320-pe-261-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-350-PE-262,kh-fd-cuproll-350-pe-262-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-150-PE-263,kh-fd-cuproll-150-pe-263-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-170-PE-264,kh-fd-cuproll-170-pe-264-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-170-PE-265,kh-fd-cupbot-170-pe-265-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-180-PE-266,kh-fd-cupbot-180-pe-266-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-190-PR-267,kh-fd-cupbot-190-pr-267-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-210-PE-268,kh-fd-cupbot-210-pe-268-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-210-MC-269,kh-fd-cupbot-210-mc-269-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-230-PR-270,kh-fd-cupbot-230-pr-270-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-240-PE-271,kh-fd-cupbot-240-pe-271-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-250-PE-272,kh-fd-cupbot-250-pe-272-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-300-PR-273,kh-fd-cuproll-300-pr-273-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-320-PR-274,kh-fd-cuproll-320-pr-274-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-350-PR-275,kh-fd-cuproll-350-pr-275-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-150-PR-276,kh-fd-cuproll-150-pr-276-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PE-277,kh-fd-cupfan-150350-pe-277-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-compostable-takeway-hot-biodegradable-disposable-cup-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://m.alibaba.com/product/1601000844517/Compostable-Takeway-Hot-Biodegradable-Disposable-Cup.html,m.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-210-MC-278,kh-fd-cupfan-210-mc-278-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-clay-210gsm-single-pe-coated-paper-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://m.alibaba.com/product/1601024699602/Clay-210gsm-Single-Pe-Coated-Paper.html,m.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-150-PR-279,kh-fd-cuproll-150-pr-279-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-factory-wholesale-8oz-150gsm-pe-coated-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://m.alibaba.com/product/1601027428917/Factory-Wholesale-8oz-150gsm-PE-Coated.html,m.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
